views,likes,comments,shares,author_verified,primary_hashtag,music_name,music_is_original,duration_sec,caption,upload_date,author_name,video_id
95200,10200,297,55,False,foryoupage,Potential Breakup Song,False,16,Teehee 🌚 #foryoupage #fyp #foryou #powerlifting #bodybuilding #deadlift #fitness #workout #fittok #powertok,2020-10-28,timmytimmadome,6888809548895849734
47200,3307,78,25,False,tiktoktraditions,original sound,True,15,Weriduwo do hamayi zey baelna eina newryo#tiktoktraditions #🇪🇷🇪🇷🇪🇷🇪🇷🇪🇷🇪🇷🇪🇷🇪🇷eritreangirlsfrikangirl,2020-11-23,blackgirl526,6898373135121321218
127200,4193,13,12,False,fyp,original sound,True,8,werken is belangrijk #fyp #fy #KerstInHuis #viraal #foryou #tenbrinke #werk #voorjou #callanambulancebutnotforme,2020-12-05,jetdealmachtigekroket,6902725442260749570
35800,700,68,8,False,fitness,oh no i hope i dont fall,True,9,Never satisfied... #fitness #fyp #gym #viral #fitnesschallenge,2020-12-03,marcusstone_fitness,6901833660224326914
974900,76600,3254,2596,False,drag,origineel geluid,True,47,#drag #dragqueen #draqmakeover #dragqueentransformation #dragtransformation #saturdaynight,2020-11-19,steviestunner,6896943341666127105
76500,10900,163,5,False,foryou,original sound,True,8,In welk schooljaar zit jij? #foryou #dutch,2020-10-11,vrouwenmethumor,6882388794671107330
97100,2111,37,44,False,programmers,Teach Me How To Dougie,False,8,#Programmers WHY ? 😂 #programming #hackaton #programmer #coder #codinglife #codingtiktok #javascript #techtok #techtokers #foryou #fyp,2020-11-21,dilmerval,6897420741642390789
142600,1475,0,27,False,,Originalton,True,12,,2020-12-10,gorang530,6904692946486971649
36000,1870,60,9,False,,original sound,True,6,,2020-10-30,fl00rsm1t,6889402787612937473
194900,19000,801,152,False,gamer,i'm closing my eyes (feat. shiloh),False,15,This has happened 6 times in the past 7 days 😶 #gamer #streamer #gaming #relatable,2020-11-21,jordielocks_,6897699853720161542
110300,2031,59,208,False,foryou,Annie R u oK,True,6,Oeps daar ging de lepel 😅 #foryou #fyp #voorjou #dontputtheblameonme #foryoupage #fun #tiktok,2020-10-02,daan_tjuuuh,6878973704689175809
662900,34500,77,32,True,bangenergy,original sound,True,17,I did not expect them to make this 🤯😫 @bangenergy @bangenergy.ceo #bangenergy,2020-11-05,finnsreality,6891751258835750146
32000,890,2,1,False,,Laughing sound,True,15,😂😂💨,2020-09-23,ashena501,6875528457388903681
37500,4221,77,78,False,zopepijn,origineel geluid,True,10,Deze video is voor een kleine groep mensen bedoeld #zopepijn #fyp #fa2gang #haat #feiten,2020-12-09,zopepijn,6904182931909004545
75300,27400,475,156,False,fypシ,original sound,True,15,She ran away with me during the process of filming but it’s fine ￼￼#fypシ #foryoupage #transition #hopelesslydevoted2u #horse #horseboy #equestrian,2020-11-14,zackohardin,6895048600355704070
75800,5124,69,953,False,kooiaap,origineel geluid,True,21,#kooiaap #kooiaapspecialist #redlichtdistict #lol #dolle10minuten #macdonalds #voorjou #transport #vrachtwagen #strijder #lekkerhoorrrr,2020-11-13,brandontoet,6894591131565247745
80800,7418,108,464,False,huphollandhup,original sound,True,25,Cute Dutch sounds part 2 @rob.morrisw @ricmorrisw @dominiquewienk 🇳🇱🧡 #huphollandhup #livinginholland #dutch #languages #venezolanosenholanda,2020-12-06,itspaulmorris,6903190549960920321
123400,13400,70,781,False,squats,original sound,True,15,How to work up to pistol squats #squats #pistolsquat #deadlift #gym #fitgirls,2020-12-11,abs.adamski,6904823810994818310
140300,20300,474,161,False,,Morrissey is a poopy,True,5,"not ALL men, ha beat you to it ;) but most yes.",2020-11-04,moonlightblossom,6891318229881343234
127900,7326,141,48,False,,borderline by tame impala,True,15,Reply to @t.and.d,2020-09-23,cl_audio,6875691073499352321
54800,7207,119,262,False,dailydicerollwalk,original sound,True,9,cause my ass seems to be the only thing getting views #dailydicerollwalk #funny #transition #transitions #fyp #foryou #foru,2020-12-11,spooksahoy,6905110082913045762
78500,6858,169,48,False,foryoupage,original sound,True,36,Take it day by day! #foryoupage #fyp #foryou #powerlifting #bodybuilding #squat #fitness #workout #fittok #powertok,2020-10-02,timmytimmadome,6879055195330858245
25100,2018,2,5,False,❤️,original sound,True,22,#❤️,2020-10-04,omitholitha,6879703604249332993
70600,5134,12,21,False,recommendations,Звук создан для Шпульки,True,15,Туториал по стрелочкам ❤️#recommendations #tutorial #туториал #foryou #урокимакияжа #makeuptutorials,2020-10-07,molchanovamua,6880839179677256962
3378,149,42,62,False,crew07,original sound,True,11,foryou ma Aon tw comments ma lazmi btana#crew07 #vrlvideo #fym #100k #foryou #foryoupage,2020-10-26,mr_shoaib_66,6887869748458130690
13000,1593,54,4,False,gym,Blow Your Mind (Mwahchallenge),False,9,Who is joining the dark side next? We have dump trucks. This is a takeover. #gym #legday #ceo #MeLeaving,2020-10-25,benjamin_robert_graham,6887581168858893569
136100,9588,75,77,False,stitch,original sound,True,15,#stitch with @maxlifts  I know we were all just having this convo on my tok. #wewintogether 💪💪💪,2020-11-01,bigheadnoneck,6890298155766697221
134900,11900,21,15,False,,Di emcee විල්සන් මාමා,True,20,දගයාගේ වෙනසක් soon 😁😌❤️,2020-11-04,pasiya77,6891240671357816065
27900,1086,7,13,False,crossfit,original sound,True,9,Give it a try 👌 #crossfit #cardio #training #crossfitworkout,2020-11-28,marqsheino,6900235731059494145
332900,23200,124,514,True,bodybuilding,original sound,True,15,Let’s get those boulder shoulders fellas 😈 #bodybuilding #homeworkouts #workout #fitness #gym #physique,2020-09-29,noeldeyzel_bodybuilder,6877869447999245569
64700,9254,22,2,False,horse,original sound,True,8,Can't wait to compete this weekend ❤ #horse #riding #equestrian #fyp #ToMyBestFriend #petthings #competition #rider #crosscountry,2020-09-29,elirose.equestrian,6877774951361875201
155000,13800,142,14,True,bodybuilding,phantom of the wapera,True,5,50k likes and I’ll do it #bodybuilding #fyp #xyzbca #gym #tiktoksouthafrica,2020-10-01,noeldeyzel_bodybuilder,6878710443926473986
37700,738,19,48,False,smiithdefortal,som original,True,10,#smiithdefortal #comoequeeupossovomitarbatata #batecomvaontade #horadearrasar #fy #whatsapp,2020-10-30,smiithdefortal,6889437057261866242
19800,1861,4,2,False,,original sound,True,13,අනේ සෙනුරි නංගි ඇයි ඔහොම කියන්නෙ 😥😢,2020-11-18,_pradeep_max_,6896548159820926209
56100,6682,34,11,False,escaramuza,sonido original,True,15,La cara de mi novio es lo mejor 😂❤️ #escaramuza #charro #charreria #mx #tiktok #page #lifestyle #horse #challenge,2020-10-26,_anniecampos,6888059613158362369
7090,1194,8,1,False,тренд,оригинальный звук,True,15,Ахаха #НиШагуБезDETTOL #тренд #recommendations #туториал #глобальныерекомендации #реакция #проверка #отношения #любовь #переписка #угадайкто #душа,2020-10-13,dianavhdn,6883165648290139394
32800,3576,40,26,False,strength,lord have mercy,True,5,"It hurts the ego, but I do respect it when it happens. #strength #impressive #relatable #workout",2020-11-12,benjamin_robert_graham,6894039333100129537
106200,6239,89,53,False,fyp,Therefore I Am,False,9,Fav song right now 🥺 #fyp #foryou #makeup #billieeilish #thereforeiambillieeilish #lipsync #kentucky #peircings #model #trend,2020-11-15,hannahlouisewigginton,6895491816532069637
70800,1882,24,26,False,foryou,"Carly Rae Jepsen - ""I Really Like You""",True,7,❤️#foryou #foryoupage #voorjou #likeyourcutgee,2020-11-20,xleona_xx,6897270609915661569
87400,11800,476,58,False,fitness,Without Me,True,9,"People who workout, I know you can relate 🤧 Please keep me in your prayers #fitness #gym #workout #leg day",2020-11-28,juliagetsfit,6899964626478320902
47200,12600,158,40,True,bnhaunited,original sound,True,15,Your soulmate can hear you sing. I wonder who Glitch’s soulmate is.. #bnhaunited #heroesoftomorrow #soulmate #bnhaoc #glitch,2020-10-23,sakuraflor,6886904360207469825
49000,208,3,7,False,,original sound,True,8,"please give me more advice.if you like my work,please Pay attention to me😋",2020-11-15,sashley045,6895388317680946433
694100,84500,988,2179,False,rimbatubes,original sound,True,59,Special 1M followers video! “He’s a Pirate” ft. my roommate Jakob 🏴‍☠️🎶🎉 #rimbatubes #piratesofthecaribbean,2020-12-09,snubbyj,6904040351607147781
47400,3066,171,60,False,,original sound,True,10,,2020-12-17,marlivanderdoelen,6907193077371309313
71300,1620,25,0,False,bleaching,Say I Yi Yi,False,10,Heartache #bleaching #pain #hairdye #backtoblack #foryou #fy #voorjou,2020-11-02,janaweisxo,6890591494126718210
675400,71000,256,724,False,tiktok,Pump Up The Jam,False,15,this is my favorite tiktok dance #tiktok #dance #pumpupthejam,2020-11-25,hahahahahahahamaddie,6898859679217143046
79000,5479,95,131,False,fy,BanTamGo Remix,True,15,👅 #fy #foryou #voorjou #dance #viral #4u,2020-10-03,milenaaxoxoo,6879407225769692418
159000,21800,170,367,True,pushup,JoJo Pose,False,26,Do you Accept this challenge? #pushup #challenge #workout #duet #workoutfromhome credits: @jpark_fit,2020-10-01,antonielokhorst,6878676626108992769
723100,37100,533,459,False,keepnaturewild,original sound,True,17,Wild vibin @keepnaturewild  #keepnaturewild #ad,2020-11-23,happykelli,6898452394418523398
321400,46100,199,31,True,fyp,origineel geluid,True,13,RANDOM SCENE 🤣 don’t know 🤣 #fyp #foryoupage #voorjou,2020-11-11,kalvijn,6893869437884091649
190200,20500,256,317,False,foryou,origineel geluid,True,10,Bekijk t altijd van de positieve kant hé !! #foryou #fyp #KerstInHuis,2020-12-09,klaasschmedding,6904396013923060994
26900,2029,27,8,False,winterdiy,Deep End,False,14,Wait till the end😜😹 IG: miafitness_sw #winterdiy #lernenmittiktok #gymnasticschallenge #backmuscle #strong #crush #mistake #fitgirl #forYou,2020-12-04,miafitness,6902459846260559106
690100,28400,117,144,False,xyzbca,original sound,True,13,Do you have suggests to what I have to post? #xyzbca #fyp #fy #f1 #maxverstappen #racing,2020-11-02,sport.vids09,6890655206644747522
289800,8042,208,785,False,food,origineel geluid,True,15,Bedankt hé Jumbo 😑 #food #foodporn #jumbo #foryou @dominiqueramona,2020-12-18,ramonadominique,6907670356887211265
9247,1091,15,122,False,,original sound - 🅽🅰🅳🅸🆈🅰,True,41,,2020-09-29,chathuuu98,6877796349459336450
484,22,2,0,False,mondkapjesplicht,Corona,False,10,#mondkapjesplicht #mondkapje #ns #corona #coronavirus #covid19 #fy #ikdoenietmee #ikdoenietmeermee #regering #ns,2020-11-06,jarcage,6892072950648802561
84100,4045,224,377,False,tegendraats,origineel geluid,True,11,Meer kan ik er niet van maken.. 😂#tegendraats @tieske99 @jins_derksen,2020-11-16,tegendraats,6895710777043455234
74700,7226,96,16,False,foryoupage,original sound,True,17,👺👺👺 #foryoupage #fyp #foryou #powerlifting #bodybuilding #deadlift #fitness #workout #fittok #powertok,2020-10-29,timmytimmadome,6889105902234864901
889700,102800,745,6206,False,fyp,do not BULLY People also ninja,True,9,i got this from @thisusernameisrare #fyp #viral,2020-12-01,dexter2009_,6901387960424484097
294700,31100,880,1313,False,fyp,origineel geluid,True,59,Deze is voor de mensen die geen rijst kunnen koken ✨🤯 #fyp #fy #koken #voorjou #vj,2020-12-19,fabricioo,6907974329305156866
54000,10400,126,364,False,fyp,hometown slowed down twenty one pilots,True,28,Recreating my best video #fyp #viral #theboys #fitness #lift #weights #grind #gymrat #track #lifting #gymtime #gym #swole #bulk #fit,2020-12-19,ziyadhodzic,6907792796111981829
59400,1283,116,36,False,formulaone,I Wanna Know You,False,6,Fair decision? Let us know!!! #formulaone #lewishamilton #f1 #fyp #formula1,2020-09-28,formula1update,6877473712652799234
45500,3719,80,40,False,foryou,original sound,True,15,🤦🏻‍♂️🤦🏻‍♂️كم وزنكم ؟#foryou #اكسبلو,2020-12-12,mo.rab,6905378711986801922
36300,3090,89,20,False,transition,sonido original,True,15,💚 #transition #chile #tatuaje #lesbians #loveislove #love #dúo #tattoo #fyp #🏳️‍🌈 #lesbian #parati #lgbt #lgbtq #girl #trend,2020-11-26,vivi.aravena,6899418795987717377
60300,3386,36,1,False,f1,FRANCHISE,False,29,#f1 #f1crash #f1mercedes #mercedes #f1race #win #lose #ftb #fortheboys #rage #pit #pitstop #box #boxing #fy #fyp #painful,2020-12-11,gamingclips011,6905031739127713026
68100,6729,29,44,True,f1,original sound,True,11,Als er dan tóch niemand op straat gaat zijn. Het F1-seizoen is afgelopen. Mogen wij een paar rondjes door de stad blazen?😅😷 #f1 #redbull #fastestlap,2020-12-14,redbullned,6906126061696863489
53900,12600,215,61,False,boo,FAMOUS PPL ARE USING THIS AUDIO,True,14,the fall onto my bed scared me tbh #Boo #gay #affirmations #military #transition #fyp #FootlongShuffle,2020-10-14,hklein99,6883270499741273349
19900,581,8,8,False,squat,Satisfaction,False,11,I'm doing some form of this before my every heavy set 👌 #squat #squatmobility,2020-11-06,marqsheino,6892131074093223170
29000,7320,424,118,False,sakura,Fantasy,False,17,фанаты сакуры зайдите в комментарий ✨#sakura #sakuraharuno #shannaroo #edit #animeedit #fyp #fypシ #recommendations #foryou #shannaro #sakurabest,2020-11-28,shingod420,6900178346919857410
105700,23900,171,887,False,horse,no no no no no no no no,False,13,She can have all the horses she wants💕🐴 #horse #horses #animals #equestrian #girlfriend #fyp #foryou #horsegirl,2020-12-01,bf_of_an_equestrian,6901155395100806401
117200,5574,538,268,False,powerlifter,Alright,False,31,BIG BENCH PR #powerlifter #powerlifting #powertok #fitness #gym #benchpress #bodybuilding #strength #fyp #foryoupage  @timmytimmadome,2020-10-25,christian74kg,6887605177591942405
346100,28500,363,1642,False,wantthischallenge,son original,True,30,Any request? 😉 #wantthischallenge #gymshark #fitness #homeworkout,2020-12-09,johnclajara,6904335595301080325
71500,9570,83,31,False,gym,Believer [NSG Remix],False,42,still got it 🤙 #gym #fyp #deadlift #foryou,2020-11-15,farmer.ralph,6895349449107754245
114400,14600,92,82,False,foryoupage,original sound,True,19,@erin.66kg we’re tired lmao #foryoupage #fyp #foryou #powerlifting #bodybuilding #deadlift #fitness #workout #fittok #powertok,2020-12-08,timmytimmadome,6903703219923340550
49600,837,13,1,False,horse,original sound,True,9,The horses strike again￼. #horse #waterbowl #water #horses #stables #stable #horseriding #horselover #working #animals #farm #farmer #yard￼￼￼ #clumsy,2020-11-18,eric010100101,6896550572653120770
11900,2129,80,24,False,,Worth it (Remix),True,12,අම්මො ඒක max ගන්න විදිය කියන්නම් ඉන්බොක්ස් එන්න😘😘😘ආදරෙයි හැමෝටම ගොඩාක් 😘😘,2020-10-05,r__o__w__d__y_,6880239600590212353
25800,1319,14,7,False,slowmo,original sound - ๖คຖງ๖ēēຖ 👑,True,18,Test #slowmo #WinWithASmile #transisi #transition #transitions #slowmotion #slow #tiktok #tiktokindo #viral #virall #tutorial #fypchallenge  #fyp,2020-10-01,dedebin,6878719985535962369
24800,1428,22,66,False,foryou,original sound,True,29,Give it a shot if your knees hate you #foryou #fyp #foryoupage #fitness #bodybuilder #aesthetics #gymshark #workout #exercise,2020-10-17,evan_holmes_,6884399255302245633
209700,9469,304,147,False,foryoupage, Dancin (KRONO Remix),False,10,Reply to @caden.wappler #foryoupage #fyp #foryou #powerlifting #bodybuilding #benchpress #fitness #workout #fittok #powertok,2020-09-23,timmytimmadome,6875739742340762885
46100,1493,38,9,False,crossfit,original sound,True,35,Reply to @viljamit #crossfit #abs,2020-11-20,marqsheino,6897328348192656641
34500,646,27,1,False,horadearrasar,Oh My God,False,13,#horadearrasar,2020-12-20,nataneschorsch,6908401262065143045
97000,14600,232,260,False,horadearrasar,Funk do Nobru Apelão,False,13,#horadearrasar,2020-11-05,lovely_nobru_,6891776298784509185
73700,11700,157,830,False,akamegakill,som original,True,12,𝓼𝓱𝓮 𝓲𝓼 𝓰𝓸𝓻𝓰𝓮𝓸𝓾𝓼 ✨ #akamegakill #akamegakilledit #esdeath #esdeathedit #anime #animeedit #weeb #otaku #fyp #foryou #fy,2020-10-10,fetishold,6882043160806116609
5377,93,2,2,False,foryou,original sound,True,15,AK pal ki ab to dure na muj ko Dana❤❤#foryou #foryoupage #bhurhn_tv #khasmirpakistan #videostar #trending,2020-10-31,zubair_rajput1,6889712383049108737
52100,587,19,3,False,lats,original sound,True,5,Reply to @zachralph I can’t seem to find them #lats #backmuscles #wheretheyat #MIA,2020-09-26,blake_ouellette,6876857501397159170
36900,3142,160,11,False,fyp,original sound,True,9,The boys were proud again ❤️ #fyp #foryoupage #foryou #gym #athlete #fitness #workout #motivation #MyRecommendation #ohno #tiktok #theboys #welldone,2020-11-05,braydencarelius,6891701560221404417
208900,14400,77,29,True,foryou,BILLIE JEAN X BOO X F IT UP VMESHBEATS MASHUP,True,13,For the ones who don’t know how to do this😁💙 #foryou #fyp #outofbody #imaghost #boo dc: @.crapper,2020-12-07,theofficialcasper,6903574645899939074
78000,9021,100,63,False,haventseen,Jingle Bell Rock,True,8,what do you want for Christmas?🎅🏼 #HaventSeen#foryou#fyp,2020-12-17,abicado,6907365817118166278
46700,3919,66,38,False,francisxvk,FOLLOW ME,True,9,🤢 #francisxvk #nederlands #foryou #mickeymouse #disney,2020-11-23,francisxvk,6898194233778261250
1500000,161500,1640,2900,False,,original sound,True,16,I need one of these 😳 @brandon_baum,2020-11-15,riovacci,6895357815066529026
37900000,4000000,18600,13400,False,amazing,оригинальный звук,True,10,Pencil #amazing,2020-12-19,the_object,6907943881829059841
71500,3860,68,669,False,boyfriend,origineel geluid,True,23,Tja verschil moet er zijn #boyfriend #relationship #studentproblems #study #fyp #xyzbca #viral #noticeme #schoollife #foryou #voorjou #foryoupage #fy,2020-11-05,isa.looy,6891693185693797634
7400000,102700,227,220,False,,origineel geluid,True,16,,2020-11-18,williamvangemert,6896474585798053121
262600,37200,1280,2227,False,gotothegym,original sound,True,20,any questions? #gotothegym #flexfroday #gymtime #workout #fitfam #swolefam #workout #homegym,2020-12-04,papaswolio,6902476909045615877
39200,1885,42,44,False,dutch,origineel geluid,True,15,Morgen begint mijn toetsweek😢 Wanneer is jullie toetsweek? #dutch #foryou #fy #voorjou #letsprobeerit #viral #dance #trending,2020-11-05,tessajaimy,6891747931905330433
212500,16400,286,76,False,foryoupage,son original,True,15,Did you expact that? 😊 #foryoupage #trending #fyp #Taekwondo #fitness #sport,2020-12-03,watkiekjenou,6901995461238934785
65300,3257,13,96,False,shuffle,origineel geluid,True,13,Love my shuffle fam 🥰 @thefredster @vopflash #shuffle #shuffledance #fyp #foryoupage #makeitmini #OurType #VansCheckerboardDay,2020-11-19,myrandatomb,6896895803676200198
1600000,190100,2361,13200,False,,origineel geluid,True,15,Music in the Car just a little bit 🤪 @spaudio8766,2020-10-31,missblondy1982,6889807558618418433
44000,1371,89,148,False,voorjou,origineel geluid,True,13,✨ lockdown ✨ | #voorjou #markrutte #lockdown #corona #fyp,2020-12-14,dominiqueifte,6906077607750618369
47400,5320,50,23,False,upsidedownamsterdam,Killing Me Softly With His Song (Remix),True,9,I’m in love with these pants🥰🧡#upsidedownamsterdam #netherlands #KerstInHuis #foryou #fyp #dance #indonesia,2020-12-06,jasonverspaget,6903157559578987777
106800,1515,17,416,False,fyp,origineel geluid,True,6,Ow Ow pechdag!! #fyp #fy #hardgaan #kapot #broken,2020-10-20,marienvsteenberguh,6885726005357530370
35100,2157,24,27,False,,Trend by at. reno.lugo,True,10,Still working on that,2020-11-12,evan_holmes_,6894050180300131585
189100,17000,78,225,False,f1,Train Wreck,False,11,we all need seb in our lives #f1 #vettel #russell #foryou #formula1 #sakhirgp #fyp #mercedes #ferrari,2020-12-15,smilelando,6906514521582570753
360000,30600,248,1500,False,giojade,origineel geluid,True,6,#giojade #voorjou,2020-12-06,jadandgiodepedo,6902941615376157954
86600,9881,203,77,False,greenscreen,Originalton [Fergie - L.A.LOVE (la la)],True,8,Hey ladies 😘 #greenscreen #foryoupage #fyp #foryou #powerlifting #bodybuilding #deadlift #fitness #workout #fittok #powertok,2020-10-07,timmytimmadome,6880928709956635909
60900,6667,35,3,False,belanda,Celebrate the Good Times,True,42,PERPUSTAKAAN DI LUAR NEGERI GEDE DAN CANGGIH BANGET! 🇳🇱🇳🇱 ig @jerhemynemo #belanda #indonesia #luarnegeri #fyp #fypindo #travel #perpustakaan #ldr,2020-11-21,jerhemynemo,6897535476454952194
101800,4208,244,142,False,holidaysourway,It's Tricky,False,15,Which way would you go!? #HolidaysOurWay #computerscience #girlsinstem #stemmajor #coding #codewithme #softwareengineer,2020-11-17,tiffintech,6896176955624918274
109800,7961,77,432,False,jandinoasporaat,origineel geluid,True,41,Weet jij wel wat Netflix&chill is?😂😂#jandinoasporaat #dino #jandino #voorjou #voorjoupagina #fyp,2020-12-15,thebloopers4you,6906416223785864450
47100,3440,7,26,False,f1,origineel geluid,True,33,Best Duo Of With McLaren ‘19 #f1 #formula1 #fy #fyp #fortoupage #foryou #redbull #redbullracing #maxverstappen #danielricciardo #mv33 #dr3,2020-11-22,f1_flat_out,6898022622110436609
45000,3205,60,41,False,,Calvin Harris - Outside,True,10,,2020-10-22,elkakosmoss,6886298413885918465
252600,13800,284,2114,False,foryou,origineel geluid,True,57,Wat  jouw pre over je zegt deel 2 #foryou #fitness #preworkout #mobicep #training #chestday #muscles #workout #gains #gym #fyp #fy #richpiana #c4 #fit,2020-11-05,roykevdh,6891713222534089985
441300,29900,278,1811,False,,origineel geluid,True,30,Hahah daar is moeke weer! Kijk tot het einde! 😂 au mn knie mn knie! 😂,2020-11-08,yoepmen,6892701445603298561
147500,14100,182,733,False,gym,Pumped Up Kicks（Bridge & Law Remix）,False,21,Got the idea from @biggweg_  #gym #fyp #squat #foryou #deadlift,2020-11-11,farmer.ralph,6893875244742741253
139400,30200,79,20,False,duet,Rap God,False,13,#duet with @jilliansurfs Follow my Backup @funnyk__ #fyp #foryou #views #transitions #transition #xyzbca,2020-10-17,kwavyy_,6884646106970590470
170700,45900,713,1799,False,naruto,Teeth,False,35,(vira o celular/turn ur phone) esse deu trabalho viuuu? #naruto #sasuke #sakura #kakashi #sai #yamato #team7 #time7 #narutoshippuden #animeedit,2020-11-05,blwckmoon,6891641815447932166
32000,4053,60,78,False,,original sound,True,14,♥️✅,2020-10-13,arc_revenger_,6883011295763860738
611900,73000,1715,5894,True,,orijinal ses,True,21,,2020-12-17,cagritaner,6907187437986958593
47400,4218,90,39,False,onemillionaudition,original sound,True,13,අඩුම ගානෙ උත්සාහ කලනේ😁🤟🤣#onemillionaudition #trending #sltiktok @kalana.sp @pradeep_niranga @amila282,2020-11-06,shaanmadush,6891908639829937410
163100,31100,833,305,False,fyp,original sound,True,51,long road to recovery dreamy but it’ll be ok❤️ #fyp #horseaccident #horse #pony #vets #broken #brokenspine #iloveyou,2020-10-21,chloexsnowballx,6886033905531538689
76800,1373,10,10,False,shoulderexercises,Viva La Swing aka #SandoTwist by @Abiud_Sando,True,9,"You've been requesting to see how I train my shoulders, so here goes 👌 #shoulderexercises #training #gym",2020-10-11,marqsheino,6882438480786459906
25200,4024,108,20,False,switchingpositions,positions,False,8,This was the best I could come up with 🙈 #switchingpositions #HolidaysOurWay #tabletop #transition #foryou #fyp #lgbtq #lesbian #lesbiansoftiktok,2020-11-17,id_bullseye,6896172646669552897
9725,1125,16,35,False,defender110,original sound,True,22,☺️☺️☺️#defender110  #landrover,2020-10-08,c_m_a_j,6881297980456996097
50000,4854,35,13,False,greenscreen,original sound,True,30,#greenscreen I had fun with this one lol #beatbox #beatboxing #swissbeatbox #spencerx #codfish #accentchallenge #meme #fyp #esh,2020-11-23,_thatblockhead,6898451979207478533
26800,7270,221,28,False,horadearrasar,Soldado Perigoso,False,13,#horadearrasar,2020-11-19,pedrosousa751,6896784100976315650
513000,126300,221,94,True,friends,sonido original,True,12,El dinero no lo es todo￼. 😂😂#friends #1m,2020-10-05,cainguzman,6880259329434324226
16400,826,5,0,False,,original sound,True,8,,2020-09-27,lasith000,6877149710428245249
33600,617,36,2,False,duet,original sound,True,24,#duet with @evan_holmes_  my first duet with this young chap #duet #mensfitness #menshealth #eduardofilipecoaching #duetwithme,2020-10-20,eduardofilipe.coaching,6885791166248340737
27500,640,15,20,False,wwe,original sound,True,39,23 years ago today.... #wwe #wwf #wrestling #prowrestling #aew #kane #undertaker #therock #shawnmichaels #romanreigns #sethrollins #brocklesnar,2020-10-05,jamiladil,6880134891753852162
61100,6289,318,51,False,fyp,dear katara,False,46,#fyp #foryou #gainz #broscience #bro #fitness #brosciencelife #gym #foryoupage,2020-11-25,thecubancrusher,6899128133430037765
1500000,309900,2003,4888,False,naruto,This Wisp Sings by Winter Aid but slowed down,True,36,wow just wow 🥺 #naruto #narutoedits #kakashi #easteregg #anime #obito #animeedit #foryou #fyp,2020-10-03,simpnationluis,6879476802050460934
494800,15500,214,370,False,sorry,original sound,True,8,✨Kunst✨ #sorry #teletubbies #help,2020-12-01,mangomyrthe,6901276629268581633
224900,35400,1152,2315,False,fitness,RAMPAGE,False,17,425 OHP PR from the other day 🤫🤫 #fitness #gym #workout #fit #fitnessmotivation #motivation #bodybuilding #powerlifting,2020-12-10,danielryjov,6904743507693554950
65800,513,11,6,False,foryou,original sound,True,14,Inspired by my tik tok neighbor #foryou#shefamous#tiktokstar#forupage,2020-10-16,shineadpond1,6884287238138645761
94200,11000,117,112,False,2020evolution,original sound,True,9,Not exactly how I was planning it to be 🥺😂 #2020evolution #corona #lockdown,2020-12-12,sepantax,6905490815309729025
173900,19000,42,2245,False,выбериобразповкусу,оригинальный звук,True,14,Без нее жизнь теряет смысл🖇❤#ЧКМП_челлендж #выбериобразповкусу #top #recommendations #хочуврек #рекомендации #handemiyy #sencalkapimi #handeercel,2020-10-25,monyaa.20,6887458979954347266
46000,3832,70,13,False,5you,Potential Breakup Song,False,12,Its ur FAV guurlgroup #5YOU Tag yours!! Had to do this #breakupsong with my guurlss💄@nina.jellina @meganmaximevandijk @carlijnvleeuwen #girlgroup,2020-10-18,lanimanila,6884868479267147010
44500,1698,5,44,False,,Ashes,False,15,,2020-11-27,bas2502,6899737900120935681
254800,74700,5659,533,False,weeb,you are beautiful,True,19,"Sólo necesito tu dirección de correo electrónico y el personaje ♡ (Y datos extra, de precisar) #weeb #anime #animeedit #haikyuu #bokunoheroacademia",2020-11-06,immaculatebae,6891908752539274497
114000,4386,68,94,False,fy,Laat je gaan,False,10,wanneer we weer uit mogen gaan 🍑🤤#fy,2020-11-25,robinvanroekel98,6899141975178480898
104400,9588,119,105,False,,Yalili,True,11,🐥🐥🐥,2020-12-20,makeeva69_,6908342087528254722
78800,12100,119,76,False,foryou,tay swift phone transition,True,15,happy 3yr anniversary to 🖤rep🖤  #foryou #taylorswift  #HolidayCountdown #transition  #swiftie #fyp,2020-11-12,juliiieanne,6894316591450705154
32300,1089,6,10,False,foryou,adammcg sound,True,8,Uuuuhhhh.... #foryou #fy,2020-12-08,matizevanwersch,6903974884154608897
1700000,67300,424,387,False,fy,I just did a bad thing bill wurtz,True,13,#fy #fyp,2020-09-28,fayeekragtx,6877606750900538626
2100000,219100,2352,3468,True,tuzelity,оригинальный звук,True,14,РЕАКЦИИ НА ТАНЦЫ В ТЦ 🔥 Какой у вас город ? 🧐 #tuzelity #shuffle,2020-11-26,tuzelitydance,6899346784921849090
84200,19000,146,17,False,procreate,nicki x AC by bananabutt on soundcloud,True,46,♡︎𝚙𝚊𝚛𝚝 1♡︎𝕨𝕙𝕠 𝕚𝕤 𝕥𝕙𝕖 𝕚𝕞𝕡𝕠𝕤𝕥𝕠𝕣 𝕞𝕒𝕤𝕥𝕖𝕣? #procreate #fy #fyp #シ #foryou #viral #blue #red #impostor #amongus,2020-10-22,my_procreationsss,6886527878100438273
198300,32500,730,900,False,coronaproof,origineel geluid,True,55,Zo kan het ook jongens #coronaproof #balkonfeest #enschede,2020-12-20,demireuvers,6908311912941931777
49600,9303,861,9,False,,original sound,True,15,😘😘😘😘😘😘,2020-12-10,lakmal143,6904610600870038786
